DocumentId,PartnerId,DocumentDate,City,Sales
804043,12239,7/18/2022,RESITA,120
804045,12094,7/18/2022,BORSEC,120
804047,12503,7/18/2022,STRAJA,98
804053,10421,7/18/2022,BAILE TUSNAD,440
804059,10594,7/18/2022,BACAU,283
804060,1277,7/18/2022,SFÂNTU GHEORGHE,440
804062,10594,7/18/2022,BACAU,160
804064,1038,7/18/2022,BUCURESTI SECTORUL 2,228
804066,10435,7/18/2022,BAILE TUSNAD,879
804080,8655,7/18/2022,MIERCUREA CIUC,448
804082,9833,7/18/2022,MIERCUREA CIUC,103
804086,1098,7/18/2022,BUCURESTI SECTORUL 6,394
804089,11746,7/18/2022,SANSIMION,"1,564"
804091,5820,7/18/2022,BUCURESTI SECTORUL 5,"2,456"
804093,1663,7/18/2022,BAILE TUSNAD,896
804096,11349,7/18/2022,MIERCUREA NIRAJULUI,"1,031"
804098,1663,7/18/2022,BAILE TUSNAD,"1,289"
804113,793,7/18/2022,FAGARAS,783
804114,554,7/18/2022,CRAIOVA,"1,099"
804116,11352,7/18/2022,IZVORUL MURESULUI,731
804136,1106,7/18/2022,SUCEAVA,245
804142,1098,7/18/2022,BUCURESTI SECTORUL 6,507
804148,11119,7/18/2022,ARAD,590
804160,11119,7/18/2022,ARAD,547
804164,1098,7/18/2022,BUCURESTI SECTORUL 5,35
804168,484,7/18/2022,PIATRA NEAMT,424
804182,9676,7/18/2022,MOLDOVA NOUA,"2,766"
804184,1073,7/18/2022,BUCURESTI,"1,398"
804190,9226,7/18/2022,SOVATA,644
804202,300,7/18/2022,DROBETA TURNU SEVERIN,200
804215,342,7/18/2022,MIERCUREA CIUC,"2,590"
804216,10236,7/18/2022,CARANSEBES,"2,549"
804218,342,7/18/2022,MIERCUREA CIUC,276
804220,10637,7/18/2022,MOISEI,"1,049"
804227,9833,7/18/2022,MIERCUREA CIUC,77
804229,10696,7/18/2022,SANNICOLAU MARE,"2,227"
804257,316,7/18/2022,TIMISOARA,349
804296,6949,7/18/2022,BAILE TUSNAD,"2,683"
804304,1277,7/18/2022,SFÂNTU GHEORGHE,"2,330"
804307,975,7/18/2022,TUSNAD,"2,013"
804321,316,7/18/2022,TIMISOARA,947
804325,6727,7/18/2022,TARGU SECUIESC,749
804329,12206,7/18/2022,TIMISOARA,"1,093"
804331,11512,7/18/2022,SADOVA VECHE,"1,282"
804344,1073,7/18/2022,BUCURESTI,105
804372,11301,7/18/2022,RUPEA,487
804381,1049,7/18/2022,ZETEA,335
804400,4518,7/18/2022,TARGU JIU,767
804422,5056,7/18/2022,TIMISOARA,510
804469,10108,7/18/2022,NAVODARI,"2,246"
804532,1073,7/19/2022,BUCURESTI,-465
804605,12421,7/19/2022,CURTICI,"1,352"
804610,12424,7/19/2022,MOINESTI,"1,012"
804612,12424,7/19/2022,MOINESTI,149
804619,9690,7/19/2022,TARGU MURES,357
804625,1663,7/19/2022,BAILE TUSNAD,652
804636,9214,7/19/2022,ODORHEIU SECUIESC,175
804645,12083,7/19/2022,MIERCUREA CIUC,673
804677,10771,7/19/2022,TURDA,"1,324"
804691,9759,7/19/2022,TURDA,448
804747,1387,7/19/2022,CLUJ NAPOCA,58
804752,1387,7/19/2022,CLUJ NAPOCA,876
804763,505,7/19/2022,FOCSANI,"1,339"
804767,1098,7/19/2022,BUCURESTI SECTORUL 3,644
804771,9106,7/19/2022,BISTRITA,718
804780,8379,7/19/2022,OSICA DE SUS,"1,320"
804785,8423,7/19/2022,SLATINA,"2,351"
804802,7021,7/19/2022,BECLEAN,"1,740"
804819,10482,7/19/2022,ARAD,830
804825,9026,7/19/2022,ONESTI,18
804837,10418,7/19/2022,BAILE TUSNAD,"-1,410"
804839,10419,7/19/2022,BAILE TUSNAD,349
804840,113,7/19/2022,DEJ,"11,854"
804844,10419,7/19/2022,BAILE TUSNAD,"1,048"
804861,9026,7/19/2022,ONESTI,"1,937"
804866,1277,7/19/2022,SFÂNTU GHEORGHE,-440
804870,12511,7/19/2022,MIERCUREA CIUC,440
804878,9034,7/19/2022,BELOBRESCA,675
804882,5902,7/19/2022,VLAHA,"1,046"
804884,10899,7/19/2022,TARGU MURES,"1,186"
804886,12070,7/19/2022,TG MURES,146
804888,10899,7/19/2022,TARGU MURES,731
804890,12070,7/19/2022,TG MURES,253
804893,5066,7/19/2022,FAGARAS,200
804895,10592,7/19/2022,BRASOV,77
804903,9694,7/19/2022,BIVOLARIA,419
804904,12505,7/19/2022,DRAGOMIRESTI,676
804906,8423,7/19/2022,SLATINA,600
804910,1141,7/19/2022,GHIRODA,318
804916,9886,7/19/2022,BRASOV,44
804931,12497,7/19/2022,MOINESTI,"1,101"
804933,12497,7/19/2022,MOINESTI,149
804942,11517,7/19/2022,SICULENI,578
804947,9679,7/19/2022,BRASOV,54
804953,1141,7/19/2022,GHIRODA,"1,128"
804962,11572,7/19/2022,BACAU,777
804978,486,7/19/2022,SOVATA,487
804981,12411,7/19/2022,VULCAN,119
804985,12440,7/19/2022,NAVODARI,"2,757"
805022,1098,7/20/2022,BUCURESTI SECTORUL 6,247
805045,1809,7/20/2022,BRASOV,60
805048,10421,7/20/2022,BAILE TUSNAD,"1,822"
805057,10504,7/20/2022,CODLEA,448
805060,12094,7/20/2022,BORSEC,221
805062,193,7/20/2022,TIMISOARA,"2,009"
805063,12506,7/20/2022,BAILE TUSNAD,299
805065,12215,7/20/2022,BEIUS,141
805067,1098,7/20/2022,BUCURESTI SECTORUL 6,741
805069,12467,7/20/2022,BRASOV,597
805091,11867,7/20/2022,BRASOV,624
805093,1385,7/20/2022,BAILE TUSNAD,196
805123,9652,7/20/2022,SANPAUL,600
805125,5575,7/20/2022,CLUJ NAPOCA,456
805136,6588,7/20/2022,CRAIOVA,"1,837"
805139,1838,7/20/2022,SANPETRU,299
805142,780,7/20/2022,OTOPENI,935
805147,12275,7/20/2022,ARMENIS,414
805149,780,7/20/2022,OTOPENI,163
805160,11399,7/20/2022,SOVATA,850
805170,12505,7/20/2022,DRAGOMIRESTI,"1,304"
805200,12427,7/20/2022,BRASOV,421
805204,11255,7/20/2022,HARLAU,909
805210,1098,7/20/2022,BUCURESTI SECTORUL 2,341
805230,524,7/20/2022,PIATRA NEAMT,"2,855"
805238,7998,7/20/2022,TARGU JIU,"1,862"
805243,6027,7/20/2022,TIMISOARA,"1,538"
805244,11471,7/20/2022,BUCURESTI SECTORUL 3,-103
805252,11471,7/20/2022,BUCURESTI SECTORUL 3,145
805255,524,7/20/2022,PIATRA NEAMT,547
805260,11945,7/20/2022,BUCURESTI SECTORUL 2,187
805270,11966,7/20/2022,BACAU,605
805284,7779,7/20/2022,MARGINA,777
805294,12322,7/20/2022,GALATI,533
805320,1098,7/20/2022,BUCURESTI SECTORUL 5,168
805326,6387,7/20/2022,BICAZ,711
805329,11502,7/20/2022,FAGARAS,690
805331,1098,7/20/2022,BUCURESTI SECTORUL 1,294
805362,10771,7/20/2022,TURDA,"1,144"
805365,6387,7/20/2022,BICAZ,763
805368,9831,7/20/2022,LETCANI,660
805370,11711,7/20/2022,BUZAU,270
805379,11746,7/20/2022,SANSIMION,"3,040"
805388,9080,7/20/2022,ZABALA,453
805392,8191,7/20/2022,BUCURESTI SECTORUL 6,"10,157"
805394,442,7/20/2022,TURDA,"1,032"
805396,6246,7/20/2022,CAMPU LUI NEAG,"2,321"
805419,574,7/20/2022,SOVATA,762
805424,6246,7/20/2022,TARGU JIU,426
805443,6027,7/20/2022,TIMISOARA,974
805468,476,7/20/2022,TARGU-MURES,337
805489,10504,7/21/2022,CODLEA,39
805491,954,7/21/2022,ARAD,"1,792"
805497,856,7/21/2022,CLUJ-NAPOCA,547
805516,12165,7/21/2022,SFANTU  GHEORGHE,718
805538,11746,7/21/2022,SANSIMION,434
805543,12517,7/21/2022,OTOPENI,"3,379"
805545,6307,7/21/2022,CLUJ NAPOCA,398
805558,5866,7/21/2022,CLUJ NAPOCA,58
805561,5866,7/21/2022,CLUJ NAPOCA,535
805563,554,7/21/2022,CRAIOVA,"1,011"
805566,10941,7/21/2022,BAILE HERCULANE,"1,015"
805568,10435,7/21/2022,BAILE TUSNAD,-879
805570,316,7/21/2022,TIMISOARA,222
805571,5474,7/21/2022,CLUJ NAPOCA,440
805601,8191,7/21/2022,CLUJ NAPOCA,"1,154"
805606,10577,7/21/2022,OVESELU,741
805611,12279,7/21/2022,BRASOV,534
805617,12516,7/21/2022,DEJ,524
805619,8191,7/21/2022,BUCURESTI SECTORUL 6,"1,605"
805621,7189,7/21/2022,GALATI,800
805628,10113,7/21/2022,CLUJ NAPOCA,253
805636,7287,7/21/2022,SANGEORGIU DE MURES,202
805638,8730,7/21/2022,BACAU,598
805651,8231,7/21/2022,SATU MARE,232
805672,8923,7/21/2022,TARGU FRUMOS,357
805685,10427,7/21/2022,CLUJ NAPOCA,689
805687,11518,7/21/2022,AGHIRESU-FABRICI,986
805692,6446,7/21/2022,CLUJ NAPOCA,603
805702,9556,7/21/2022,TIMISOARA,206
805706,9556,7/21/2022,TIMISOARA,100
805720,11770,7/21/2022,IASI,582
805722,5872,7/21/2022,CLUJ NAPOCA,581
805732,7128,7/21/2022,IASI,768
805735,12518,7/21/2022,SIGHETU MARMATIEI,652
805740,11325,7/21/2022,BUCURESTI,206
805752,161,7/21/2022,BRASOV,598
805855,10599,7/22/2022,FAGARAS,706
805864,10592,7/22/2022,BRASOV,626
805884,5445,7/22/2022,AMARA,"1,040"
805899,6326,7/22/2022,TIMISOARA,479
805903,12424,7/22/2022,MOINESTI,"2,080"
805937,650,7/22/2022,PETROSANI,"2,998"
805938,954,7/22/2022,ARAD,822
805944,11119,7/22/2022,ARAD,719
805961,4518,7/22/2022,TARGU JIU,"1,473"
805971,6326,7/22/2022,CLUJ NAPOCA,445
805974,12301,7/22/2022,BUCURESTI SECTORUL 2,763
805977,4518,7/22/2022,TARGU JIU,"1,536"
805989,1430,7/22/2022,SANNICOLAU MARE,"1,026"
806000,6949,7/22/2022,BAILE TUSNAD,646
806014,1385,7/22/2022,BAILE TUSNAD,896
806016,12511,7/22/2022,MIERCUREA CIUC,125
806030,12247,7/22/2022,BRASOV,896
806034,975,7/22/2022,TUSNAD,64
806039,11746,7/22/2022,SANSIMION,112
806041,1385,7/22/2022,BAILE TUSNAD,-147
806046,5390,7/22/2022,TARGU MURES,"1,329"
806050,10470,7/22/2022,TARGU MURES,171
806051,882,7/22/2022,TARGU-MURES,665
806052,12316,7/22/2022,TARGU-MURES,332
806055,4814,7/22/2022,ODORHEIU SECUIESC,631
806060,10403,7/22/2022,TIMISOARA,253
806069,6326,7/22/2022,CLUJ NAPOCA,"5,949"
806071,6972,7/22/2022,CLUJ NAPOCA,531
806086,10771,7/22/2022,TURDA,"1,072"
806096,6919,7/22/2022,BRASOV,278
806141,690,7/25/2022,SOVATA,569
806143,8655,7/25/2022,MIERCUREA CIUC,604
806146,11797,7/25/2022,TIMISOARA,"3,746"
806155,8456,7/25/2022,SINAIA,546
806176,8456,7/25/2022,SINAIA,328
806182,281,7/25/2022,BUCURESTI SECTORUL 1,"2,315"
806183,5445,7/25/2022,AMARA,"1,483"
806185,8905,7/25/2022,BRASOV,200
806187,11471,7/25/2022,BUCURESTI SECTORUL 3,109
806192,8456,7/25/2022,SINAIA,"2,214"
806204,524,7/25/2022,PIATRA NEAMT,"2,850"
806207,524,7/25/2022,PIATRA NEAMT,232
806209,11572,7/25/2022,BACAU,"1,403"
806218,12411,7/25/2022,VULCAN,899
806234,1809,7/25/2022,BRASOV,812
806243,257,7/25/2022,ODORHEIU SECUIESC,381
806266,1106,7/25/2022,SUCEAVA,970
806278,633,7/25/2022,BARLAD,"1,443"
806288,633,7/25/2022,BARLAD,37
806296,6015,7/25/2022,TARGU MURES,39
806298,564,7/25/2022,TARGU-MURES,39
806307,9690,7/25/2022,TARGU MURES,212
806309,10691,7/25/2022,TARGU MURES,155
806321,476,7/25/2022,TARGU-MURES,156
806323,11301,7/25/2022,RUPEA,447
806325,5394,7/25/2022,SIGHISOARA,377
806333,11119,7/25/2022,ARAD,656
806336,698,7/25/2022,TARGU-MURES,781
806343,6011,7/25/2022,IASI,336
806349,1106,7/25/2022,SUCEAVA,"2,152"
806360,8927,7/25/2022,CICEU-MIHAIESTI,0
806364,8927,7/25/2022,CICEU-MIHAIESTI,0
806373,11567,7/25/2022,BUCURESTI SECTORUL 5,815
806385,11352,7/25/2022,IZVORUL MURESULUI,907
806396,7189,7/25/2022,BUCURESTI SECTORUL 3,864
806402,5820,7/25/2022,BUCURESTI SECTORUL 5,464
806415,9934,7/25/2022,BUCURESTI SECTORUL 2,30
806426,9934,7/25/2022,BUCURESTI SECTORUL 2,"1,157"
806441,11859,7/25/2022,BRASOV,489
806451,162,7/25/2022,SOVATA,"6,828"
806457,1035,7/25/2022,OTOPENI,"2,004"
806459,162,7/25/2022,SOVATA,"2,163"
806461,162,7/25/2022,SOVATA,188
806464,162,7/25/2022,SOVATA,"1,975"
806467,162,7/25/2022,SOVATA,330
806481,162,7/25/2022,SOVATA,724
806487,8655,7/25/2022,MIERCUREA CIUC,298
806489,1073,7/25/2022,BUCURESTI,296
806505,9226,7/25/2022,SOVATA,706
806516,10941,7/25/2022,BAILE HERCULANE,588
806532,12185,7/25/2022,BUCURESTI SECTORUL 4,"1,546"
806545,7779,7/25/2022,MARGINA,499
806550,6557,7/25/2022,DUMBRAVITA,384
806579,9866,7/25/2022,MOSNITA NOUA,"1,088"
806596,9833,7/25/2022,MIERCUREA CIUC,299
806603,505,7/25/2022,FOCSANI,"1,339"
806605,5066,7/25/2022,FAGARAS,270
806607,11801,7/25/2022,BAILE TUSNAD,50
806610,690,7/25/2022,SOVATA,265
806616,1098,7/25/2022,BUCURESTI SECTORUL 6,530
806623,8362,7/25/2022,CARANSEBES,"1,446"
806634,12091,7/25/2022,BRADESTI,568
806638,9034,7/25/2022,BELOBRESCA,778
806649,1098,7/25/2022,BUCURESTI SECTORUL 1,820
806650,12370,7/25/2022,COZMENI,822
806652,12083,7/25/2022,MIERCUREA CIUC,"1,002"
806655,9676,7/25/2022,MOLDOVA NOUA,"2,079"
806658,1098,7/25/2022,BUCURESTI SECTORUL 3,"1,164"
806667,12083,7/25/2022,MIERCUREA CIUC,149
806672,6130,7/25/2022,CLUJ,74
806674,6130,7/25/2022,CLUJ,74
806675,6130,7/25/2022,CLUJ,74
806676,6130,7/25/2022,CLUJ,74
806678,1098,7/25/2022,BUCURESTI SECTORUL 6,"1,791"
806681,12343,7/25/2022,CUCORANI,"2,200"
806683,12343,7/25/2022,CUCORANI,744
806685,11801,7/25/2022,BAILE TUSNAD,"2,208"
806687,12464,7/25/2022,PIATRA NEAMT,539
806691,11833,7/25/2022,TARGU SECUIESC,809
806692,6130,7/25/2022,CLUJ,"5,850"
806694,7287,7/25/2022,SANGEORGIU DE MURES,684
806700,10814,7/25/2022,SFÂNTU GHEORGHE,270
806702,1098,7/25/2022,BUCURESTI SECTORUL 5,959
806704,1058,7/25/2022,ODORHEIU SECUIESC,523
806707,12526,7/25/2022,BUMBESTI-JIU,"1,806"
806709,6387,7/25/2022,BICAZ,"6,268"
806728,8655,7/25/2022,MIERCUREA CIUC,228
806757,11746,7/26/2022,SANSIMION,270
806761,554,7/26/2022,ISALNITA,"2,006"
806766,11119,7/26/2022,ARAD,245
806774,8448,7/26/2022,SIMLEU SILVANIEI,546
806776,8448,7/26/2022,SIMLEU SILVANIEI,715
806780,10387,7/26/2022,CAMPULUNG,"2,736"
806788,5324,7/26/2022,ODORHEIU SECUIESC,301
806790,8655,7/26/2022,MIERCUREA CIUC,176
806807,11292,7/26/2022,MIERCUREA CIUC,533
806826,6273,7/26/2022,CONSTANTA,0
806831,780,7/26/2022,OTOPENI,0
806832,8655,7/26/2022,MIERCUREA CIUC,457
806845,9520,7/26/2022,TIMISOARA,290
806868,780,7/26/2022,OTOPENI,"1,078"
806871,8992,7/26/2022,BISTRITA,249
806881,10690,7/26/2022,SENDRENI,507
806883,12094,7/26/2022,BORSEC,290
806885,9080,7/26/2022,ZABALA,928
806893,6560,7/26/2022,DUMBRAVA ROSIE,683
806896,8423,7/26/2022,SLATINA,"2,157"
806898,9080,7/26/2022,ZABALA,136
806901,12165,7/26/2022,SFANTU  GHEORGHE,534
806910,6050,7/26/2022,ODORHEIU SECUIESC,546
806912,6290,7/26/2022,CLUJ-NAPOCA,624
806926,12281,7/26/2022,BUCURESTI SECTORUL 2,982
806960,7059,7/26/2022,BRASOV,259
807003,12463,7/26/2022,NICULITEL,"1,102"
807005,7269,7/26/2022,LUGOJ,987
807007,8198,7/26/2022,BACAU,252
807009,8198,7/26/2022,BACAU,"1,807"
807055,1098,7/26/2022,BUCURESTI SECTORUL 3,248
807061,7570,7/26/2022,SOVATA,"1,472"
807064,9541,7/26/2022,ODORHEIU SECUIESC,"1,173"
807072,6949,7/26/2022,BAILE TUSNAD,-730
807076,975,7/26/2022,TUSNAD,"-1,151"
807080,9831,7/26/2022,LETCANI,"1,230"
807087,1098,7/26/2022,BUCURESTI SECTORUL 3,779
807095,791,7/26/2022,DROBETA TURNU SEVERIN,"1,358"
807097,9034,7/26/2022,BELOBRESCA,"1,139"
807099,6557,7/26/2022,TIMISOARA,683
807101,12260,7/26/2022,BUCURESTI SECTORUL 5,539
807102,1277,7/26/2022,SFÂNTU GHEORGHE,-662
807106,7287,7/26/2022,TARGU MURES,456
807107,1385,7/26/2022,BAILE TUSNAD,-833
807109,7779,7/26/2022,MARGINA,"2,355"
807111,6437,7/26/2022,TIMISOARA,"1,920"
807112,1658,7/26/2022,BAILE TUSNAD,"-1,308"
807114,5987,7/26/2022,OTOPENI,312
807116,11593,7/26/2022,GIROC,"1,545"
807125,6246,7/26/2022,TARGU JIU,"1,368"
807132,7059,7/26/2022,BRASOV,"1,597"
807140,9080,7/26/2022,ZABALA,77
807142,12215,7/26/2022,BEIUS,"1,479"
807145,12519,7/26/2022,BORSA,"2,670"
807147,12519,7/26/2022,BORSA,52
807157,11966,7/26/2022,BACAU,809
807207,6805,7/27/2022,TARGU MURES,77
807210,882,7/27/2022,TARGU-MURES,77
807212,12166,7/27/2022,TIMISOARA,541
807217,12519,7/27/2022,BORSA,677
807273,10634,7/27/2022,ZARNESTI,"2,208"
807280,6573,7/27/2022,JIBOU,"1,155"
807283,10776,7/27/2022,GALATI,309
807309,9712,7/27/2022,HATEG,"5,162"
807340,12229,7/27/2022,CORUNCA,"1,065"
807347,4775,7/27/2022,TIMISOARA,"1,066"
807350,11195,7/27/2022,BORLOVA,796
807353,10132,7/27/2022,DEVA,"1,113"
807364,9751,7/27/2022,TIMISOARA,456
807375,442,7/27/2022,TURDA,252
807378,1191,7/27/2022,SFANTU  GHEORGHE,44
807381,12486,7/27/2022,DANESTI,397
807392,1141,7/27/2022,GHIRODA,"1,695"
807397,8682,7/27/2022,TIMISU DE JOS,828
807399,10899,7/27/2022,TARGU MURES,887
807401,8682,7/27/2022,TIMISU DE JOS,404
807403,11350,7/27/2022,TARGU MURES,568
807405,10341,7/27/2022,DARABANI,"1,044"
807407,11255,7/27/2022,HARLAU,889
807411,9866,7/27/2022,MOSNITA NOUA,617
807426,11250,7/27/2022,GALATI,298
807430,10771,7/27/2022,TURDA,"1,004"
807434,6027,7/27/2022,TIMISOARA,"1,486"
807445,10648,7/27/2022,NEGRESTI-OAS,"2,849"
807448,10899,7/27/2022,TARGU MURES,"1,090"
807451,1059,7/27/2022,GHEORGHENI,"1,507"
807452,5871,7/27/2022,CLUJ NAPOCA,203
807465,1098,7/27/2022,BUCURESTI SECTORUL 3,107
807466,12115,7/27/2022,BUCURESTI SECTORUL 6,249
807468,10690,7/27/2022,SULINA,55
807473,1023,7/27/2022,ODORHEIU SECUIESC,763
807479,7021,7/27/2022,BECLEAN,"1,542"
807491,1190,7/27/2022,BRASOV,308
807504,10899,7/27/2022,TARGU MURES,270
807506,7569,7/27/2022,TIMISOARA,"2,086"
807516,12529,7/27/2022,BRASOV,100
807519,791,7/27/2022,DROBETA TURNU SEVERIN,714
807536,1665,7/27/2022,CLUJ-NAPOCA,440
807567,316,7/28/2022,TIMISOARA,281
807570,331,7/28/2022,BRASOV,244
807609,12091,7/28/2022,BRADESTI,270
807627,1191,7/28/2022,SFANTU  GHEORGHE,"1,166"
807631,1191,7/28/2022,SFANTU  GHEORGHE,220
807632,1191,7/28/2022,SFANTU  GHEORGHE,141
807646,624,7/28/2022,CAREI,539
807658,7161,7/28/2022,ALBA IULIA,"1,140"
807671,10696,7/28/2022,SANNICOLAU MARE,547
807673,316,7/28/2022,TIMISOARA,519
807676,10787,7/28/2022,INEU,298
807690,10691,7/28/2022,TARGU MURES,547
807692,954,7/28/2022,ARAD,420
807701,8655,7/28/2022,MIERCUREA CIUC,964
807716,624,7/28/2022,CAREI,688
807718,12351,7/28/2022,NADLAC,254
807722,12351,7/28/2022,NADLAC,77
807725,8191,7/28/2022,BUCURESTI SECTORUL 6,"11,359"
807736,11325,7/28/2022,BUCURESTI,-123
807743,12526,7/28/2022,BUMBESTI-JIU,875
807750,9975,7/28/2022,TIMISOARA,733
807752,11071,7/28/2022,TIMISOARA,537
807811,12085,7/29/2022,MACEA,816
807821,10599,7/29/2022,FAGARAS,714
807825,6173,7/29/2022,TIMISOARA,772
807827,554,7/29/2022,CRAIOVA,"2,001"
807829,1098,7/29/2022,BUCURESTI SECTORUL 1,298
807840,193,7/29/2022,TIMISOARA,"3,254"
807842,6250,7/29/2022,BRASOV,270
807844,624,7/29/2022,CAREI,448
807846,5871,7/29/2022,CLUJ NAPOCA,767
807854,10690,7/29/2022,SULINA,465
807866,10769,7/29/2022,IASI,"1,791"
807871,780,7/29/2022,OTOPENI,934
807873,6027,7/29/2022,TIMISOARA,686
807899,1186,7/29/2022,SFÂNTU GHEORGHE,167
807901,11414,7/29/2022,MARTINIS,696
807906,12279,7/29/2022,BRASOV,580
807911,5488,7/29/2022,BUCURESTI,44
807918,11046,7/29/2022,RADAUTI,330
807920,5488,7/29/2022,BUCURESTI,44
807924,300,7/29/2022,DROBETA TURNU SEVERIN,684
807929,12438,7/29/2022,FRUMOASA,"1,218"
807930,10599,7/29/2022,FAGARAS,691
807938,8456,7/29/2022,SINAIA,809
807940,8655,7/29/2022,MIERCUREA CIUC,"1,709"
807955,12411,8/1/2022,VULCAN,119
807960,161,8/1/2022,BUCURESTI SECTORUL 6,456
807970,554,8/1/2022,CRAIOVA,"1,081"
807972,6050,8/1/2022,BACAU,228
807975,10874,8/1/2022,SIGHETU MARMATIEI,851
807986,10691,8/1/2022,TARGU MURES,"1,626"
807990,11352,8/1/2022,IZVORUL MURESULUI,872
807991,10470,8/1/2022,TARGU MURES,428
807993,12277,8/1/2022,TARGU MURES,428
807994,6015,8/1/2022,TARGU MURES,"1,284"
807995,882,8/1/2022,TARGU-MURES,342
807996,564,8/1/2022,TARGU-MURES,"1,665"
807998,5390,8/1/2022,TARGU MURES,"1,554"
807999,882,8/1/2022,TARGU-MURES,777
808000,6805,8/1/2022,TARGU MURES,"1,221"
808001,12316,8/1/2022,TARGU-MURES,666
808004,11119,8/1/2022,ARAD,889
808016,11217,8/1/2022,TURDA,437
808026,6727,8/1/2022,TARGU SECUIESC,737
808030,10766,8/1/2022,POIENILE DE SUB MUNTE,"1,096"
808047,8927,8/1/2022,CICEU-MIHAIESTI,734
808056,1106,8/1/2022,SUCEAVA,"2,343"
808075,1430,8/1/2022,SANNICOLAU MARE,685
808082,9890,8/1/2022,PREDEAL,154
808094,12358,8/1/2022,BRASOV,624
808100,6050,8/1/2022,CRISTURU SECUIESC,228
808111,8663,8/1/2022,CLUJ NAPOCA,601
808155,7059,8/1/2022,BRASOV,39
808200,6557,8/1/2022,DUMBRAVITA,602
808205,11173,8/1/2022,TIMISOARA,"1,114"
808207,316,8/1/2022,TIMISOARA,473
808224,12175,8/1/2022,RESITA,540
808251,1196,8/1/2022,CLUJ NAPOCA,434
808259,1199,8/1/2022,TIMISOARA,154
808262,9676,8/1/2022,MOLDOVA NOUA,"2,119"
808293,11106,8/1/2022,ODORHEIU SECUIESC,270
808301,1035,8/1/2022,OTOPENI,823
808304,10023,8/1/2022,CLUJ NAPOCA,688
808310,11119,8/1/2022,ARAD,100
808334,1387,8/1/2022,CLUJ NAPOCA,"1,523"
808363,10504,8/1/2022,CODLEA,39
808366,202,8/1/2022,ODORHEIU SECUIESC,348
808367,342,8/1/2022,MIERCUREA CIUC,"2,587"
808375,342,8/1/2022,MIERCUREA CIUC,276
808379,8362,8/1/2022,CARANSEBES,831
808381,9833,8/1/2022,MIERCUREA CIUC,"1,103"
808399,8655,8/1/2022,MIERCUREA CIUC,270
808423,8362,8/1/2022,CARANSEBES,787
808431,1098,8/1/2022,BUCURESTI SECTORUL 6,"1,486"
808449,12519,8/1/2022,BORSA,444
808453,12296,8/1/2022,CLUJ-NAPOCA,456
808462,9214,8/1/2022,ODORHEIU SECUIESC,"1,895"
808476,9580,8/1/2022,BODOC,540
808508,1658,8/1/2022,BAILE TUSNAD,"-1,779"
808542,8655,8/1/2022,MIERCUREA CIUC,245
808552,12083,8/2/2022,MIERCUREA CIUC,194
808561,9759,8/2/2022,TURDA,894
808564,505,8/2/2022,FOCSANI,792
808571,9080,8/2/2022,ZABALA,"1,006"
808574,1019,8/2/2022,TULCEA,808
808591,11945,8/2/2022,BUCURESTI SECTORUL 2,356
808607,8923,8/2/2022,TARGU FRUMOS,155
808609,8923,8/2/2022,TARGU FRUMOS,"1,100"
808623,113,8/2/2022,DEJ,"16,489"
808636,4518,8/2/2022,TARGU JIU,220
808644,12526,8/2/2022,BUMBESTI-JIU,984
808655,12404,8/2/2022,SAG,"2,317"
808660,10236,8/2/2022,CARANSEBES,"1,453"
808666,10899,8/2/2022,TARGU MURES,624
808678,4775,8/2/2022,TIMISOARA,796
808681,7021,8/2/2022,BECLEAN,"2,106"
808689,4518,8/2/2022,TARGU JIU,593
808691,4518,8/2/2022,TARGU JIU,356
808713,10899,8/2/2022,TARGU MURES,947
808715,113,8/2/2022,DEJ,713
808719,7021,8/2/2022,BECLEAN,"2,096"
808730,793,8/2/2022,FAGARAS,814
808737,316,8/2/2022,TIMISOARA,247
808754,8456,8/2/2022,SINAIA,"1,083"
808779,342,8/2/2022,MIERCUREA CIUC,128
808781,8911,8/2/2022,ODORHEIU SECUIESC,100
808783,7047,8/2/2022,PRAID,894
808785,8911,8/2/2022,ODORHEIU SECUIESC,"1,950"
808793,12534,8/2/2022,MIERCUREA CIUC,"1,750"
808799,8992,8/2/2022,BISTRITA,"1,759"
808803,10419,8/2/2022,BAILE TUSNAD,-993
808807,8655,8/2/2022,MIERCUREA CIUC,492
808808,12534,8/2/2022,MIERCUREA CIUC,0
808837,11761,8/2/2022,PANCOTA,775
808850,9866,8/2/2022,MOSNITA NOUA,"1,115"
808854,1098,8/2/2022,BUCURESTI SECTORUL 3,"1,001"
808856,1098,8/2/2022,BUCURESTI SECTORUL 1,858
808871,6246,8/2/2022,CAMPU LUI NEAG,"3,537"
808873,6246,8/2/2022,TARGU JIU,577
808894,12275,8/2/2022,ARMENIS,423
808912,9866,8/2/2022,MOSNITA NOUA,846
808917,12275,8/2/2022,ARMENIS,102
808926,12376,8/2/2022,UNGURENI,773
808980,7709,8/3/2022,BRASOV,516
808981,1098,8/3/2022,BUCURESTI SECTORUL 5,552
808986,12490,8/3/2022,CAPALNITA,"1,158"
809006,10771,8/3/2022,TURDA,"2,505"
809009,698,8/3/2022,TARGU-MURES,"1,483"
809016,11867,8/3/2022,BRASOV,330
809018,113,8/3/2022,DEJ,862
809023,10771,8/3/2022,TURDA,135
809032,1098,8/3/2022,BUCURESTI SECTORUL 6,987
809035,8473,8/3/2022,SATU MARE,281
